name,rating,genre,score,director,writer,star,company,year,country
Private Parts,R,Biography,6.9,Betty Thomas,Howard Stern,Howard Stern,Paramount Pictures,1997,United States
The Boxer,R,Drama,7.0,Jim Sheridan,Jim Sheridan,Daniel Day-Lewis,Universal Pictures,1998,United States
Picture Perfect,PG-13,Comedy,5.5,Glenn Gordon Caron,Arleen Sorkin,Jennifer Aniston,3 Arts Entertainment,1997,United States
Money Talks,R,Action,6.2,Brett Ratner,Joel Cohen,Charlie Sheen,New Line Cinema,1997,United States
The Sweet Hereafter,R,Drama,7.5,Atom Egoyan,Russell Banks,Ian Holm,Alliance Communications Corporation,1997,United States
RocketMan,PG,Comedy,5.9,Stuart Gillard,Oren Aviv,Harland Williams,Caravan Pictures,1997,United States
Switchback,R,Crime,6.4,Jeb Stuart,Jeb Stuart,Danny Glover,Pacific Western,1997,United States
Wild America,PG,Action,6.4,William Dear,David Michael Wieger,Jonathan Taylor Thomas,Morgan Creek Entertainment,1997,United States
Nothing to Lose,R,Action,6.7,Steve Oedekerk,Steve Oedekerk,Martin Lawrence,O Entertainment,1997,United States
Steel,PG-13,Action,2.9,Kenneth Johnson,Louise Simonson,Shaquille O'Neal,DC Entertainment,1997,United States
Eve's Bayou,R,Drama,7.3,Kasi Lemmons,Kasi Lemmons,Samuel L. Jackson,Trimark Pictures,1997,United States
Kundun,PG-13,Biography,7.0,Martin Scorsese,Melissa Mathison,Tenzin Thuthob Tsarong,De Fina-Cappa,1998,United States
Live Flesh,R,Drama,7.4,Pedro Almodóvar,Pedro Almodóvar,Liberto Rabal,El Deseo,1998,United States
Fire Down Below,R,Action,5.1,Félix Enríquez Alcalá,Jeb Stuart,Steven Seagal,Warner Bros.,1997,United States
Air Bud,PG,Comedy,5.3,Charles Martin Smith,Kevin DiCicco,Michael Jeter,Walt Disney Pictures,1997,United States
The Opposite of Sex,R,Comedy,6.4,Don Roos,Don Roos,Christina Ricci,Rysher Entertainment,1998,United States
For Richer or Poorer,PG-13,Comedy,5.8,Bryan Spicer,Jana Howington,Tim Allen,Universal Pictures,1997,United States
The Castle,R,Comedy,7.7,Rob Sitch,Santo Cilauro,Michael Caton,Working Dog,1999,United States
Turbo: A Power Rangers Movie,PG,Action,3.7,Shuki Levy,Shuki Levy,Jason David Frank,Twentieth Century Fox,1997,United States
Rosewood,R,Action,7.2,John Singleton,Gregory Poirier,Jon Voight,Warner Bros.,1997,United States
Addicted to Love,R,Comedy,6.1,Griffin Dunne,Robert Gordon,Meg Ryan,Warner Bros.,1997,United States
Metro,R,Action,5.5,Thomas Carter,Randy Feldman,Eddie Murphy,Touchstone Pictures,1997,United States
Red Corner,R,Crime,6.3,Jon Avnet,Robert King,Richard Gere,Metro-Goldwyn-Mayer (MGM),1997,United States
Affliction,R,Drama,7.0,Paul Schrader,Russell Banks,Nick Nolte,JVC Entertainment Networks,1999,United States
Love Jones,R,Drama,7.4,Theodore Witcher,Theodore Witcher,Larenz Tate,Addis Wechsler Pictures,1997,United States
A Thousand Acres,R,Drama,6.1,Jocelyn Moorhouse,Jane Smiley,Michelle Pfeiffer,Touchstone Pictures,1997,United States
Nowhere,R,Comedy,6.5,Gregg Araki,Gregg Araki,James Duval,Blurco,1997,United States
Hoodlum,R,Crime,6.3,Bill Duke,Chris Brancato,Laurence Fishburne,United Artists,1997,United States
Excess Baggage,PG-13,Action,5.4,Marco Brambilla,Max D. Adams,Alicia Silverstone,Columbia Pictures,1997,United States
Fever Pitch,R,Comedy,6.7,David Evans,Nick Hornby,Colin Firth,Channel Four Films,1997,United Kingdom
The Man Who Knew Too Little,PG,Comedy,6.6,Jon Amiel,Robert Farrar,Bill Murray,Warner Bros.,1997,United States
The Beautician and the Beast,PG,Comedy,5.5,Ken Kwapis,Todd Graff,Fran Drescher,High School Sweethearts,1997,United States
Suicide Kings,R,Comedy,6.9,Peter O'Fallon,Josh McKinney,Christopher Walken,Live Entertainment,1998,Greece
City of Industry,R,Crime,6.1,John Irvin,Ken Solarz,Harvey Keitel,Largo Entertainment,1997,United States
Bent,NC-17,Drama,7.2,Sean Mathias,Martin Sherman,Lothaire Bluteau,Channel Four Films,1997,United States
One Eight Seven,R,Drama,6.7,Kevin Reynolds,Scott Yagemann,Samuel L. Jackson,Icon Entertainment International,1997,United States
Mrs. Brown,PG,Biography,7.2,John Madden,Jeremy Brock,Judi Dench,BBC Scotland,1997,United States
Deconstructing Harry,R,Comedy,7.4,Woody Allen,Woody Allen,Woody Allen,Sweetland Films,1998,United States
A Life Less Ordinary,R,Comedy,6.4,Danny Boyle,John Hodge,Cameron Diaz,Channel Four Films,1997,United States
Booty Call,R,Comedy,5.4,Jeff Pollack,Takashi Bufford,Jamie Foxx,Columbia Pictures,1997,United States
Nightwatch,R,Drama,6.2,Ole Bornedal,Ole Bornedal,Ewan McGregor,Dimension Films,1998,United States
The Night Flier,R,Fantasy,6.0,Mark Pavia,Stephen King,Miguel Ferrer,New Amsterdam Entertainment,1998,United States
Kull the Conqueror,PG-13,Action,4.9,John Nicolella,Robert E. Howard,Kevin Sorbo,Universal Pictures,1997,United States
The Spanish Prisoner,PG,Drama,7.2,David Mamet,David Mamet,Steve Martin,Jasmine Productions Inc.,1998,United States
The Pest,PG-13,Comedy,5.0,Paul Miller,David Bar Katz,John Leguizamo,Papazian-Hirsch Entertainment International,1997,United States
The Wings of the Dove,R,Drama,7.1,Iain Softley,Henry James,Helena Bonham Carter,Miramax,1998,United States
Warriors of Virtue,PG,Action,4.7,Ronny Yu,Michael Vickerman,Angus Macfadyen,China Film Co-Production Corporation,1997,United States
Gridlock'd,R,Comedy,6.9,Vondie Curtis-Hall,Vondie Curtis-Hall,Tupac Shakur,Def Pictures,1997,United States
FairyTale: A True Story,PG,Drama,6.5,Charles Sturridge,Albert Ash,Paul McGann,Icon Entertainment International,1997,United States
The Apostle,PG-13,Drama,7.2,Robert Duvall,Robert Duvall,Robert Duvall,Butcher's Run Films,1998,United States
Still Breathing,PG-13,Comedy,6.7,James F. Robinson,James F. Robinson,Brendan Fraser,ZapPictures,1998,Singapore
Mr. Nice Guy,PG-13,Action,6.2,Sammo Kam-Bo Hung,Fibe Ma,Jackie Chan,GH Pictures,1998,United States
That Darn Cat,PG,Action,4.7,Bob Spiers,Gordon Gordon,Christina Ricci,Walt Disney Pictures,1997,United States
Anna Karenina,PG-13,Drama,6.3,Bernard Rose,Lev Tolstoy,Sophie Marceau,Icon Entertainment International,1997,United States
Ulee's Gold,R,Drama,7.0,Victor Nunez,Victor Nunez,Peter Fonda,Clinica Estetico,1997,United States
Prefontaine,PG-13,Biography,6.8,Steve James,Steve James,Jared Leto,Hollywood Pictures,1997,United States
Cats Don't Dance,G,Animation,6.9,Mark Dindal,Mark Dindal,Scott Bakula,David Kirschner Productions,1997,United States
Turbulence,R,Action,4.9,Robert Butler,Jonathan Brett,Ray Liotta,Rysher Entertainment,1997,United States
One Night Stand,R,Drama,5.8,Mike Figgis,Mike Figgis,Wesley Snipes,New Line Cinema,1997,France
Paradise Road,R,Drama,6.8,Bruce Beresford,David Giles,Glenn Close,Samson Productions Pty. Ltd.,1997,United States
Trojan War,PG-13,Comedy,5.7,George Huang,Andy Burg,Will Friedle,Daybreak,1997,Brazil
Mr. Magoo,PG,Adventure,4.0,Stanley Tong,Pat Proft,Leslie Nielsen,Walt Disney Pictures,1997,United States
Fathers' Day,PG-13,Comedy,5.3,Ivan Reitman,Francis Veber,Robin Williams,Northern Lights Entertainment,1997,United States
Lawn Dogs,R,Drama,7.5,John Duigan,Naomi Wallace,Sam Rockwell,The Rank Organisation,1998,United States
Two Girls and a Guy,R,Comedy,5.5,James Toback,James Toback,Robert Downey Jr.,Fox Searchlight Pictures,1999,United Kingdom
Free Willy 3: The Rescue,PG,Adventure,4.8,Sam Pillsbury,Keith Walker,Jason James Richter,Warner Bros. Family Entertainment,1997,United States
The House of Yes,R,Comedy,6.6,Mark Waters,Wendy MacLeod,Parker Posey,Bandeira Entertainment,1997,United States
She's So Lovely,R,Drama,5.9,Nick Cassavetes,John Cassavetes,Sean Penn,Miramax,1997,United States
Leave It to Beaver,PG,Comedy,5.2,Andy Cadiff,Bob Mosher,Christopher McDonald,Robert Simonds Productions,1997,United States
A Simple Wish,PG,Comedy,5.4,Michael Ritchie,Jeff Rothberg,Martin Short,Universal Pictures,1997,United States
Going All the Way,R,Comedy,5.7,Mark Pellington,Dan Wakefield,Jeremy Davies,Lakeshore Entertainment,1997,United States
Star Kid,PG,Adventure,5.3,Manny Coto,Manny Coto,Joseph Mazzello,JLT Productions,1998,United States
Plump Fiction,R,Comedy,2.7,Bob Koherr,Bob Koherr,Tommy Davidson,Plump Fiction LLC,1997,Poland
The Last Time I Committed Suicide,R,Biography,5.6,Stephen Kay,Neal Cassady,Thomas Jane,Bates Entertainment,1997,United States
Out to Sea,PG-13,Comedy,6.1,Martha Coolidge,Robert Nelson Jacobs,Jack Lemmon,Twentieth Century Fox,1997,United States
Gone Fishin',PG,Comedy,4.8,Christopher Cain,Jill Mazursky,Joe Pesci,Caravan Pictures,1997,United States
Gang Related,R,Action,6.5,Jim Kouf,Jim Kouf,Jim Belushi,Orion Pictures,1997,United States
Most Wanted,R,Action,5.6,David Hogan,Keenen Ivory Wayans,Keenen Ivory Wayans,Ivory Way Productions,1997,United States
8 Heads in a Duffel Bag,R,Adventure,5.4,Tom Schulman,Tom Schulman,Joe Pesci,Orion Pictures,1997,United States
The Sixth Man,PG-13,Comedy,5.7,Randall Miller,Christopher Reed,Marlon Wayans,All Net Productions,1997,United States
Firelight,R,Drama,7.2,William Nicholson,William Nicholson,Sophie Marceau,Carnival Film & Television,1998,United States
Masterminds,PG-13,Action,5.2,Roger Christian,Floyd Byars,Patrick Stewart,Columbia Pictures,1997,United States
The Real Blonde,R,Comedy,6.0,Tom DiCillo,Tom DiCillo,Matthew Modine,Lakeshore Entertainment,1998,United States
The Assignment,R,Action,6.9,Christian Duguay,Dan Gordon,Aidan Quinn,Triumph Films,1997,United States
Eight Days a Week,R,Comedy,6.2,Michael Davis,Michael Davis,Joshua Schaefer,Underdog Productions,1999,United States
Welcome to Sarajevo,R,Drama,6.8,Michael Winterbottom,Michael Nicholson,Stephen Dillane,Miramax,1997,United States
Swept from the Sea,PG-13,Drama,6.8,Beeban Kidron,Joseph Conrad,Rachel Weisz,TriStar Pictures,1998,United States
Playing God,R,Crime,5.6,Andy Wilson,Mark Haskell Smith,David Duchovny,Beacon Communications,1997,United States
In the Company of Men,R,Comedy,7.2,Neil LaBute,Neil LaBute,Aaron Eckhart,Alliance Atlantis Communications,1997,United States
Hugo Pool,R,Comedy,5.1,Robert Downey Sr.,Robert Downey Sr.,Alyssa Milano,BMG Independents,1997,United States
How to Be a Player,R,Comedy,5.4,Lionel C. Martin,Mark Brown,Bill Bellamy,Def Pictures,1997,United States
The Locusts,R,Drama,6.1,John Patrick Kelley,John Patrick Kelley,Kate Capshaw,Motion Picture Corporation of America (MPCA),1997,United States
Mr. Jealousy,R,Comedy,6.4,Noah Baumbach,Noah Baumbach,Eric Stoltz,Joel Castleberg Productions,1998,United States
McHale's Navy,PG,Action,4.6,Bryan Spicer,Peter Crabbe,Tom Arnold,Sheinberg Productions,1997,United States
Oscar and Lucinda,R,Drama,6.6,Gillian Armstrong,Laura Jones,Ralph Fiennes,Australian Film Finance Corporation (AFFC),1997,United States
Smilla's Sense of Snow,R,Crime,6.4,Bille August,Peter Høeg,Julia Ormond,Constantin Film,1997,United States
Trial and Error,PG-13,Comedy,5.8,Jonathan Lynn,Sara Bernstein,Michael Richards,Larger Than Life Productions,1997,United States
The MatchMaker,R,Comedy,6.5,Mark Joffe,Greg Dinner,Janeane Garofalo,Good Film Company,1997,United States
The Big Lebowski,R,Comedy,8.1,Joel Coen,Ethan Coen,Jeff Bridges,Polygram Filmed Entertainment,1998,United States
Saving Private Ryan,R,Drama,8.6,Steven Spielberg,Robert Rodat,Tom Hanks,Dreamworks Pictures,1998,United States
American History X,R,Drama,8.5,Tony Kaye,David McKenna,Edward Norton,New Line Cinema,1998,United States
"Lock, Stock and Two Smoking Barrels",R,Action,8.2,Guy Ritchie,Guy Ritchie,Jason Flemyng,Summit Entertainment,1998,United Kingdom
The Truman Show,PG,Comedy,8.1,Peter Weir,Andrew Niccol,Jim Carrey,Paramount Pictures,1998,United States
Armageddon,PG-13,Action,6.7,Michael Bay,Jonathan Hensleigh,Bruce Willis,Touchstone Pictures,1998,United States
Rounders,R,Crime,7.3,John Dahl,David Levien,Matt Damon,Miramax,1998,United States
The Parent Trap,PG,Adventure,6.6,Nancy Meyers,Erich Kästner,Lindsay Lohan,Cinema Vehicle Services,1998,United States
Wild Things,R,Crime,6.5,John McNaughton,Stephen Peters,Kevin Bacon,Mandalay Entertainment,1998,United States
Blade,R,Action,7.1,Stephen Norrington,David S. Goyer,Wesley Snipes,Amen Ra Films,1998,United States
The Wedding Singer,PG-13,Comedy,6.9,Frank Coraci,Tim Herlihy,Adam Sandler,Juno Pix,1998,United States
Meet Joe Black,PG-13,Drama,7.2,Martin Brest,Ron Osborn,Brad Pitt,Universal Pictures,1998,United States
Rush Hour,PG-13,Action,7.0,Brett Ratner,Ross LaManna,Jackie Chan,New Line Cinema,1998,United States
Fear and Loathing in Las Vegas,R,Adventure,7.6,Terry Gilliam,Hunter S. Thompson,Johnny Depp,Fear and Loathing LLC,1998,United States
Deep Impact,PG-13,Action,6.2,Mimi Leder,Bruce Joel Rubin,Robert Duvall,Paramount Pictures,1998,United States
There's Something About Mary,R,Comedy,7.1,Bobby Farrelly,Ed Decter,Cameron Diaz,Twentieth Century Fox,1998,United States
The Faculty,R,Horror,6.5,Robert Rodriguez,David Wechter,Jordana Brewster,Dimension Films,1998,United States
A Bug's Life,G,Animation,7.2,John Lasseter,John Lasseter,Kevin Spacey,Pixar Animation Studios,1998,United States
Out of Sight,R,Comedy,7.0,Steven Soderbergh,Elmore Leonard,George Clooney,Universal Pictures,1998,United States
Mulan,G,Animation,7.6,Tony Bancroft,Robert D. San Souci,Ming-Na Wen,Walt Disney Animation Studios,1998,United States
Practical Magic,PG-13,Comedy,6.3,Griffin Dunne,Alice Hoffman,Sandra Bullock,DiNovi Pictures,1998,United States
The Thin Red Line,R,Drama,7.6,Terrence Malick,James Jones,Jim Caviezel,Fox 2000 Pictures,1999,United States
Pleasantville,PG-13,Comedy,7.5,Gary Ross,Gary Ross,Tobey Maguire,New Line Cinema,1998,United States
You've Got Mail,PG,Comedy,6.7,Nora Ephron,Miklós László,Tom Hanks,Warner Bros.,1998,United States
What Dreams May Come,PG-13,Drama,7.0,Vincent Ward,Richard Matheson,Robin Williams,Polygram Filmed Entertainment,1998,United States
Rushmore,R,Comedy,7.7,Wes Anderson,Wes Anderson,Jason Schwartzman,American Empirical Pictures,1999,United States
The Mask of Zorro,PG-13,Action,6.8,Martin Campbell,Johnston McCulley,Antonio Banderas,TriStar Pictures,1998,United States
A Perfect Murder,R,Crime,6.5,Andrew Davis,Frederick Knott,Michael Douglas,Warner Bros.,1998,United States
Dark City,R,Fantasy,7.6,Alex Proyas,Alex Proyas,Rufus Sewell,Mystery Clock Cinema,1998,United States
Ever After: A Cinderella Story,PG-13,Comedy,7.0,Andy Tennant,Susannah Grant,Drew Barrymore,Twentieth Century Fox,1998,United States
Godzilla,PG-13,Action,5.4,Roland Emmerich,Dean Devlin,Matthew Broderick,Centropolis Film Productions,1998,United States
Shakespeare in Love,R,Comedy,7.1,John Madden,Marc Norman,Gwyneth Paltrow,Universal Pictures,1999,United States
Can't Hardly Wait,PG-13,Comedy,6.5,Harry Elfont,Deborah Kaplan,Jennifer Love Hewitt,Columbia Pictures,1998,United States
Small Soldiers,PG-13,Action,6.2,Joe Dante,Gavin Scott,Kirsten Dunst,Universal Pictures,1998,United States
Snake Eyes,R,Crime,6.0,Brian De Palma,Brian De Palma,Nicolas Cage,Paramount Pictures,1998,United States
The Prince of Egypt,PG,Animation,7.1,Brenda Chapman,Philip LaZebnik,Val Kilmer,DreamWorks Animation,1998,United States
Stepmom,PG-13,Comedy,6.8,Chris Columbus,Gigi Levangie,Julia Roberts,TriStar Pictures,1998,United States
The Waterboy,PG-13,Comedy,6.1,Frank Coraci,Tim Herlihy,Adam Sandler,Robert Simonds Productions,1998,United States
Blast from the Past,PG-13,Comedy,6.6,Hugh Wilson,Bill Kelly,Brendan Fraser,Forge,1999,United States
Star Trek: Insurrection,PG,Action,6.4,Jonathan Frakes,Gene Roddenberry,Patrick Stewart,Paramount Pictures,1998,United States
The Man in the Iron Mask,PG-13,Action,6.5,Randall Wallace,Alexandre Dumas,Leonardo DiCaprio,United Artists,1998,United States
Enemy of the State,R,Action,7.3,Tony Scott,David Marconi,Will Smith,Touchstone Pictures,1998,United States
The Celebration,R,Drama,8.1,Thomas Vinterberg,Thomas Vinterberg,Ulrich Thomsen,Nimbus Film Productions,1998,Denmark
Urban Legend,R,Horror,5.6,Jamie Blanks,Silvio Horta,Jared Leto,Phoenix Pictures,1998,United States
Fallen,R,Action,7.0,Gregory Hoblit,Nicholas Kazan,Denzel Washington,Turner Pictures (I),1998,United States
Ronin,R,Action,7.3,John Frankenheimer,J.D. Zeik,Robert De Niro,FGM Entertainment,1998,United States
Lost in Space,PG-13,Action,5.2,Stephen Hopkins,Irwin Allen,Gary Oldman,New Line Cinema,1998,United States
Bride of Chucky,R,Comedy,5.4,Ronny Yu,Don Mancini,Jennifer Tilly,Midwinter Productions Inc.,1998,United States
Pi,R,Drama,7.4,Darren Aronofsky,Darren Aronofsky,Sean Gullette,Harvest Filmworks,1998,United States
The Horse Whisperer,PG-13,Drama,6.6,Robert Redford,Nick Evans,Robert Redford,Touchstone Pictures,1998,United States
Patch Adams,PG-13,Biography,6.8,Tom Shadyac,Patch Adams,Robin Williams,Universal Pictures,1998,United States
Sphere,PG-13,Action,6.1,Barry Levinson,Michael Crichton,Dustin Hoffman,Warner Bros.,1998,United States
U.S. Marshals,PG-13,Action,6.6,Stuart Baird,Roy Huggins,Tommy Lee Jones,Warner Bros.,1998,United States
Six Days Seven Nights,PG-13,Action,5.8,Ivan Reitman,Michael Browning,Harrison Ford,Caravan Pictures,1998,United States
Deep Rising,R,Action,6.1,Stephen Sommers,Stephen Sommers,Treat Williams,Calimari Productions,1998,United States
Lethal Weapon 4,R,Action,6.6,Richard Donner,Shane Black,Mel Gibson,Warner Bros.,1998,United States
Elizabeth,R,Biography,7.4,Shekhar Kapur,Michael Hirst,Cate Blanchett,PolyGram Filmed Entertainment,1999,United States
The Negotiator,R,Action,7.3,F. Gary Gray,James DeMonaco,Samuel L. Jackson,New Regency Productions,1998,United States
54,R,Drama,5.8,Mark Christopher,Mark Christopher,Ryan Phillippe,Dollface,1998,United States
Hope Floats,PG-13,Drama,6.0,Forest Whitaker,Steven Rogers,Sandra Bullock,Twentieth Century Fox,1998,United States
Sliding Doors,PG-13,Comedy,6.7,Peter Howitt,Peter Howitt,Gwyneth Paltrow,Intermedia Films,1998,United States
Buffalo '66,R,Comedy,7.5,Vincent Gallo,Vincent Gallo,Vincent Gallo,Cinépix Film Properties (CFP),1998,United States
Psycho,R,Horror,4.6,Gus Van Sant,Robert Bloch,Vince Vaughn,Universal Pictures,1998,United States
Halloween H20: 20 Years Later,R,Horror,5.8,Steve Miner,Debra Hill,Jamie Lee Curtis,Dimension Films,1998,United States
Disturbing Behavior,R,Horror,5.6,David Nutter,Scott Rosenberg,James Marsden,Metro-Goldwyn-Mayer (MGM),1998,United States
Mercury Rising,R,Action,6.1,Harold Becker,Ryne Douglas Pearson,Bruce Willis,Universal Pictures,1998,United States
Run Lola Run,R,Crime,7.7,Tom Tykwer,Tom Tykwer,Franka Potente,X-Filme Creative Pool,1999,United States
City of Angels,PG-13,Drama,6.7,Brad Silberling,Wim Wenders,Nicolas Cage,Atlas Entertainment,1998,United States
Half Baked,R,Comedy,6.7,Tamra Davis,Dave Chappelle,Dave Chappelle,Robert Simonds Productions,1998,United States
He Got Game,R,Drama,6.9,Spike Lee,Spike Lee,Denzel Washington,Touchstone Pictures,1998,United States
Antz,PG,Animation,6.5,Eric Darnell,Todd Alcott,Woody Allen,Dreamworks Pictures,1998,United States
A Simple Plan,R,Crime,7.5,Sam Raimi,Scott B. Smith,Bill Paxton,British Broadcasting Corporation (BBC),1999,United States
Vampires,R,Action,6.1,John Carpenter,John Steakley,James Woods,Largo Entertainment,1998,United States
Velvet Goldmine,R,Drama,7.0,Todd Haynes,James Lyons,Ewan McGregor,Channel Four Films,1998,United Kingdom
Following,R,Crime,7.5,Christopher Nolan,Christopher Nolan,Jeremy Theobald,Next Wave Films,1999,United Kingdom
Great Expectations,R,Drama,6.8,Alfonso Cuarón,Charles Dickens,Ethan Hawke,Art Linson Productions,1998,United States
The Avengers,PG-13,Action,3.8,Jeremiah S. Chechik,Sydney Newman,Ralph Fiennes,Warner Bros.,1998,United States
The Legend of 1900,R,Drama,8.1,Giuseppe Tornatore,Alessandro Baricco,Tim Roth,Sciarlò,1998,Italy
